X,Y,Z
-0.007223575375974178,0.008810056373476982,-0.0029832124710083008
0.007831464521586895,-0.00799032486975193,-0.0021279454231262207
-0.01899445801973343,0.011649124324321747,-0.0011677742004394531
0.008189341984689236,-0.0031535979360342026,-0.0033025741577148438
-0.01108076237142086,0.0033650286495685577,-0.0012584924697875977
-0.0032621538266539574,0.00534452497959137,-0.0017618536949157715
0.000568821094930172,-0.0038274340331554413,-0.0017162561416625977
-0.010757134296000004,0.007862536236643791,-0.0026934146881103516
0.0026279669255018234,-0.0025167688727378845,-0.0013646483421325684
-0.008490082807838917,0.004045478999614716,-0.000938117504119873
-0.003233734518289566,0.0021584145724773407,-0.002096712589263916
-0.002389216795563698,-0.0003605484962463379,-0.0027074813842773438
-0.00694749690592289,0.00541561096906662,-0.0021123290061950684
-0.0007350258529186249,-0.0005987249314785004,-0.0019744038581848145
-0.006590563803911209,0.004649706184864044,-0.0028598904609680176
-0.002707339823246002,0.0018130913376808167,-0.0026003122329711914
-0.004103346727788448,0.001462440937757492,-0.0022347569465637207
-0.00541770551353693,0.0036064721643924713,-0.001960158348083496
-0.0022200122475624084,0.0007933750748634338,-0.0023103952407836914
-0.0065883975476026535,0.0034486614167690277,-0.001959383487701416
-0.0022038696333765984,0.0014090873301029205,-0.002401411533355713
-0.003951329737901688,0.003153957426548004,-0.0022796988487243652
-0.004175241105258465,0.0022087879478931427,-0.0020198822021484375
-0.0030450178310275078,0.0016992054879665375,-0.0020197629928588867
-0.00530288927257061,0.0022707078605890274,-0.0027365684509277344
-0.002666131593286991,9.56859439611435e-05,-0.0018969178199768066
-0.004478456452488899,0.003189481794834137,-0.0011952519416809082
-0.0031381752341985703,0.0027615539729595184,-0.0016372203826904297
-0.0032969368621706963,0.0019406657665967941,-0.002140522003173828
-0.004129795357584953,0.002986464649438858,-0.0027505159378051758
-0.0036292802542448044,0.0013830512762069702,-0.002124786376953125
-0.003997501917183399,0.00292128324508667,-0.001301109790802002
-0.003689453937113285,0.0029756464064121246,-0.0020638704299926758
-0.0049523236230015755,0.0025210417807102203,-0.002384364604949951
-0.00450983177870512,0.002302005887031555,-0.0034216642379760742
-0.003440692089498043,0.0018283799290657043,-0.0019562840461730957
-0.004040895029902458,0.0015041995793581009,-0.0027495622634887695
-0.0027977051213383675,0.0006573144346475601,-0.0016353130340576172
-0.003589475527405739,0.002226913347840309,-0.002993285655975342
-0.003836396150290966,0.00152609683573246,-0.0026120543479919434
-0.0035136332735419273,0.002148739993572235,-0.002215266227722168
-0.004049152135848999,0.002310585230588913,-0.0018489360809326172
-0.0033644577488303185,0.0015821326524019241,-0.0016505122184753418
-0.0038535594940185547,0.001146029680967331,-0.002459406852722168
-0.0039934758096933365,0.002265211194753647,-0.002184927463531494
-0.0031921416521072388,0.0020417850464582443,-0.002093017101287842
-0.003191380761563778,0.0026359017938375473,-0.0014064908027648926
-0.0041886260733008385,0.0014272388070821762,-0.0021692514419555664
-0.003627285361289978,0.0019561033695936203,-0.0021690726280212402
-0.0034151803702116013,0.0014624297618865967,-0.0030539631843566895
-0.003522474318742752,0.0014840830117464066,-0.0014060139656066895
-0.0032493211328983307,0.0027529895305633545,-0.0017570257186889648
-0.003604130819439888,0.001983191817998886,-0.001650094985961914
-0.004339322447776794,0.001959528774023056,-0.0010853409767150879
-0.004080950282514095,0.001834208145737648,-0.0025500059127807617
-0.004297889769077301,0.0016080494970083237,-0.002138078212738037
-0.0032016579061746597,0.0024519767612218857,-0.0030381083488464355
-0.0034146253019571304,0.001879040151834488,-0.0023816823959350586
-0.003172319382429123,0.0024105440825223923,-0.0010234713554382324
-0.003945532254874706,0.0021104030311107635,-0.0023354291915893555
-0.00351911224424839,0.0024072490632534027,-0.0016794800758361816
-0.003652755171060562,0.002566007897257805,-0.0018470287322998047
-0.00331936776638031,0.0021594874560832977,-0.0009312033653259277
-0.004007095471024513,0.0011828187853097916,-0.0018770694732666016
-0.0034651001915335655,0.0018718726933002472,-0.002334117889404297
-0.004459350369870663,0.003482826054096222,0.013015806674957275
0.017243392765522003,-0.0009892601519823074,0.30657440423965454
-0.08012868463993073,0.05396747216582298,-0.025987625122070312
0.035466086119413376,-0.057324398308992386,-0.030426859855651855
0.06537225097417831,-0.018978897482156754,0.030808329582214355
-0.07782071083784103,0.05638602748513222,0.048745572566986084
-0.03989491984248161,0.01705869659781456,-0.013696432113647461
0.06542098522186279,-0.04917442053556442,0.0007914304733276367
-0.03123781457543373,0.013641605153679848,0.0015664100646972656
-0.008297079242765903,0.019400620833039284,-0.0031197071075439453
0.010723266750574112,-0.029014067724347115,-0.0009194612503051758
-0.017109405249357224,0.027507314458489418,-0.0019443035125732422
-0.0028676409274339676,-0.015311002731323242,-0.0011966228485107422
0.0024083489552140236,0.008728314191102982,-0.004080772399902344
-0.015576048754155636,0.0028761401772499084,-0.0010291337966918945
0.005895317532122135,-0.0029667802155017853,-0.0015478134155273438
-0.01188985537737608,0.009013663977384567,-0.002402782440185547
-0.003184421919286251,-0.003979779779911041,-0.001013636589050293
-0.001377306878566742,0.006612546741962433,-0.003882765769958496
-0.011567298322916031,-0.0008367523550987244,-0.0013800859451293945
0.003090381622314453,0.0028425343334674835,-0.0032266974449157715
-0.010476205497980118,0.002009233459830284,-0.0029671192169189453
-0.0023917490616440773,0.0014794990420341492,-0.002615988254547119
-0.0044455621391534805,0.003081023693084717,-0.0023866891860961914
-0.007306485436856747,0.0003906562924385071,-0.0016227960586547852
-0.0006543397903442383,0.0027018077671527863,-0.0024008750915527344
-0.008300388231873512,0.0009027756750583649,-0.0014548897743225098
-0.0013268198817968369,0.003342941403388977,-0.0013478994369506836
-0.0048834290355443954,0.001505788415670395,-0.0023699402809143066
-0.005917166359722614,0.0024753790348768234,-0.0018053650856018066
-0.0033371401950716972,0.0009619388729333878,-0.002842724323272705
-0.006422033533453941,0.0012164432555437088,-0.0023391246795654297
-0.005043640732765198,0.003359384834766388,-0.0025224685668945312
-0.00445767305791378,-0.0006226971745491028,-0.003300487995147705
-0.004953451454639435,0.0031835902482271194,-0.002659320831298828
-0.0036484962329268456,6.784312427043915e-05,-0.002628326416015625
-0.00480839516967535,0.0023667067289352417,-0.0015753507614135742
-0.0047652944922447205,0.0028304457664489746,-0.002032756805419922
-0.0041476283222436905,0.0010806098580360413,-0.0027036666870117188
-0.005061576142907143,0.003239016979932785,-0.0023374557495117188
-0.003966240212321281,0.0007997658103704453,-0.0014829039573669434
-0.004864277318120003,0.0031481869518756866,-0.0018341541290283203
-0.004534211941063404,0.0017295610159635544,-0.0020322799682617188
-0.004860254004597664,0.0017115399241447449,-0.002352595329284668
-0.004986872896552086,0.0017732642590999603,-0.002291083335876465
-0.0036669056862592697,0.0019444338977336884,-0.0024127960205078125
-0.004968658089637756,0.002550879493355751,-0.0021536946296691895
-0.004669990390539169,0.0014870315790176392,-0.0016807317733764648
-0.0041763149201869965,0.001764688640832901,-0.0012683868408203125
-0.004650485701858997,0.0009581055492162704,-0.0011305809020996094
-0.004228721372783184,0.0008771158754825592,-0.0017712712287902832
-0.005037043243646622,0.0019468292593955994,-0.0006572604179382324
-0.003956344909965992,0.0015757903456687927,-0.002091348171234131
-0.004126549698412418,0.0020190607756376266,-0.00203019380569458
-0.0047871507704257965,0.00258793868124485,-0.0019535422325134277
-0.004449433647096157,0.001786932349205017,-0.0025941133499145508
-0.0046224649995565414,0.001545766368508339,-0.0024262070655822754
-0.004516356624662876,0.0008500069379806519,-0.0018618106842041016
-0.005195343866944313,0.0016034282743930817,-0.0017547011375427246
-0.005342083051800728,0.0014878436923027039,-0.0020904541015625
-0.0041127679869532585,0.0016987044364213943,-0.0020751953125
-0.004608554765582085,0.001976240426301956,-0.002379894256591797
-0.004482798278331757,0.0018934980034828186,-0.001830756664276123
-0.0038915714249014854,0.002008499577641487,-0.0011595487594604492
-0.00377480685710907,0.0016401037573814392,-0.0018308162689208984
-0.004031499847769737,0.001895897090435028,-0.002349376678466797
-0.0046822428703308105,0.0024457313120365143,-0.0026697516441345215
-0.004109964706003666,0.0022390615195035934,-0.0018611550331115723
-0.004566670395433903,0.0021296441555023193,-0.002487003803253174
-0.004471060819923878,0.0018525682389736176,-0.0036313533782958984
-0.003863297402858734,0.0016699377447366714,-0.0023647546768188477
-0.003901958465576172,0.00213019922375679,-0.0019524097442626953
-0.004642277956008911,0.0019344799220561981,-0.0019066333770751953
-0.004183446057140827,0.0012569762766361237,-0.0023340582847595215
-0.004900513216853142,0.0026213619858026505,-0.0027618408203125
-0.004227910190820694,0.0016794092953205109,-0.002532660961151123
-0.0036641638725996017,0.0018005147576332092,-0.003005683422088623
-0.004515537992119789,0.0025137998163700104,-0.0017089247703552246
-0.004067247733473778,0.0021345578134059906,-0.0012969374656677246
-0.003915140405297279,0.0021888110786676407,-0.0015412569046020508
-0.0037279706448316574,0.0023704133927822113,-0.0021515488624572754
-0.004215238615870476,0.0020919814705848694,-0.0015258193016052246
-0.003347131423652172,0.002016371116042137,-0.0021810531616210938
-0.01897292584180832,-0.02198162116110325,0.1949695348739624
0.00843985565006733,0.004153721034526825,0.9477649331092834
-0.0060251993127167225,0.17060486972332,-0.025525271892547607
-0.1115802749991417,0.022035595029592514,0.014710307121276855
-0.001480624545365572,0.001689000055193901,-0.020197570323944092
0.09559144079685211,-0.12805169820785522,0.0013010501861572266
-0.04788196086883545,-0.02255088835954666,-0.006907820701599121
-0.008482726290822029,0.10261636972427368,0.006705164909362793
0.015687286853790283,-0.08255276083946228,-0.006789207458496094
0.039613451808691025,0.042558033019304276,0.051712989807128906
-0.01126469299197197,0.01183297112584114,0.4578614830970764
-0.10802408307790756,0.03889305144548416,-0.10441356897354126
0.04998492822051048,-0.048163145780563354,0.007207930088043213
0.06709545850753784,-0.04949556291103363,-0.010702073574066162
-0.07150614261627197,0.05639597773551941,0.005075633525848389
-0.008468490093946457,0.04122234135866165,0.07274162769317627
0.02555808424949646,-0.0759347677230835,-0.007969200611114502
0.019731178879737854,0.02142675220966339,-0.005815565586090088
-0.06202332675457001,0.015518402680754662,0.005356013774871826
0.05331423878669739,-0.022031396627426147,-0.0001970529556274414
-0.01972065679728985,-0.0005574226379394531,-0.004880666732788086
-0.020996421575546265,0.02857367694377899,0.0010996460914611816
0.014184137806296349,-0.017961952835321426,-0.004025876522064209
-0.004115486517548561,0.004570372402667999,-0.0015091896057128906
-0.004956577904522419,0.004682851955294609,-0.002882063388824463
0.004808616824448109,-0.003735709935426712,-0.0008523464202880859
-0.011763794347643852,0.007457351312041283,-0.00282132625579834
-0.0006954194977879524,-0.0011022500693798065,-0.0015555620193481445
-0.0004797019064426422,0.0023497305810451508,-0.003477752208709717
-0.010023428127169609,0.0036217868328094482,-0.0012344121932983398
0.0036539295688271523,-0.00016533955931663513,-0.0026842355728149414
-0.007995462976396084,0.0017270706593990326,-0.002730071544647217
-0.0025106221437454224,0.002415873110294342,-0.0015093684196472168
-0.0007675476372241974,0.00011854618787765503,-0.0015247464179992676
-0.005650186911225319,0.002833947539329529,-0.002684354782104492
9.117089211940765e-05,0.0014616996049880981,-0.0027910470962524414
-0.005257696844637394,0.00125056691467762,-0.001967191696166992
-0.002765391953289509,0.0029223188757896423,-0.001692354679107666
-0.0022972337901592255,-0.00033533573150634766,-0.0018447041511535645
-0.004743251018226147,0.0030259285122156143,-0.0029433369636535645
-0.0019893264397978783,0.0002930872142314911,-0.002164900302886963
-0.0029092244803905487,0.0020650625228881836,-0.0024094581604003906
-0.0027256011962890625,0.0017960742115974426,-0.0029433369636535645
-0.0022609401494264603,0.0010381434112787247,-0.0027751922607421875
-0.0037105707451701164,0.0027293041348457336,-0.002500474452972412
-0.002957436256110668,0.000772479921579361,-0.001813650131225586
-0.003478078171610832,0.0020445510745048523,-0.0018443465232849121
-0.0032746978104114532,0.0011728331446647644,-0.0015851855278015137
-0.002417023293673992,0.0003897547721862793,-0.0015853047370910645
-0.003618319518864155,0.00226631760597229,-0.001905679702758789
-0.0025455374270677567,0.0017114318907260895,-0.001981675624847412
-0.003141348250210285,0.0019173957407474518,-0.0017377138137817383
-0.0030862540006637573,0.0016136690974235535,-0.0023175477981567383
-0.0026429500430822372,0.0019997935742139816,-0.0018903613090515137
-0.0036518890410661697,0.0016627386212348938,-0.0012035965919494629
-0.0027819788083434105,0.0014486163854599,-0.0021339058876037598
-0.0030701756477355957,0.0023328419774770737,-0.0026679039001464844
-0.0031238561496138573,0.0011972449719905853,-0.002179443836212158
-0.0029464643448591232,0.0012456737458705902,-0.0016144514083862305
-0.0034988131374120712,0.0013105683028697968,-0.002529740333557129
-0.0026237210258841515,0.0015230290591716766,-0.0023159384727478027
-0.0024188049137592316,0.0013508852571249008,-0.001644730567932129
-0.003303082659840584,0.0010999925434589386,-0.0018124580383300781
-0.002959218807518482,0.0011129304766654968,-0.0029262304306030273
-0.0029254071414470673,0.0014466643333435059,-0.0020867586135864258
-0.0030082566663622856,0.0022696256637573242,-0.0022392868995666504
-0.0019572190940380096,0.0018115900456905365,-0.0022086501121520996
-0.003472480922937393,0.0013784468173980713,-0.0026054978370666504
-0.002919577993452549,0.001672578975558281,-0.0026967525482177734
-0.0028355224058032036,0.0015076454728841782,-0.0035054683685302734
-0.0021318458020687103,0.0019342303276062012,-0.0026203393936157227
-0.002874046564102173,0.0019679516553878784,-0.0017963647842407227
-0.0023940466344356537,0.0021780189126729965,-0.002437114715576172
-0.00242460984736681,0.0008319523185491562,-0.0028641819953918457
-0.002485525794327259,0.001840950921177864,-0.001460731029510498
-0.002511119470000267,0.002238500863313675,-0.0017655491828918457
-0.0021721292287111282,0.0020426642149686813,-0.0025434494018554688
-0.002952347509562969,0.0014984626322984695,-0.002070188522338867
-0.002745344303548336,0.0009860247373580933,-0.002161562442779541
-0.0026794318109750748,0.0019823946058750153,-0.0025579333305358887
-0.002934214659035206,0.0008322000503540039,-0.0014895200729370117
-0.0023764213547110558,0.0016894228756427765,-0.002145826816558838
-0.0023313015699386597,0.0007154140621423721,-0.0022980570793151855
-0.0019153952598571777,0.0015227440744638443,-0.0021144747734069824
-0.0018222015351057053,0.001927519217133522,-0.0023736953735351562
-0.0026198504492640495,0.0016400013118982315,-0.001900315284729004
-0.0024738050997257233,0.0010960232466459274,-0.002342522144317627
-0.0029587242752313614,0.001228533685207367,-0.002159595489501953
-0.0034322980791330338,0.0015424340963363647,-0.002205491065979004
-0.0023218030110001564,0.0016157515347003937,-0.0021901726722717285
-0.002262425608932972,0.0017772503197193146,-0.0024647116661071777
-0.002499336376786232,0.0013702455908060074,-0.002617478370666504
-0.002093306742608547,0.001573808491230011,-0.0018085837364196777
-0.0027530789375305176,0.0015350580215454102,-0.0021288394927978516
-0.0028915973380208015,0.0023713987320661545,-0.0024495720863342285
-0.0025248760357499123,0.001788988709449768,-0.0017627477645874023
-0.002466036006808281,0.0014262180775403976,-0.0028914809226989746
-0.0028791753575205803,0.0012836083769798279,-0.002143383026123047
-0.0030760373920202255,0.0015124212950468063,-0.0021128058433532715
-0.0018458301201462746,0.0015842262655496597,-0.003470778465270996
-0.0031332196667790413,0.0019183754920959473,-0.0035927891731262207
-0.0024133529514074326,0.0018320288509130478,-0.0024175643920898438
-0.00163955707103014,0.0016946513205766678,-0.002325594425201416
-0.002591704949736595,0.0009711198508739471,-0.0021271109580993652
-0.0025890907272696495,0.000578245148062706,-0.0013640522956848145
-0.0028623566031455994,0.002030767500400543,-0.0016384124755859375
-0.0030014393851161003,0.001304473727941513,-0.001195669174194336
-0.0024774037301540375,0.0011764168739318848,-0.0021415352821350098
-0.008175473660230637,-0.01232987456023693,0.042979657649993896
0.01069098711013794,-0.07289403676986694,0.8290166258811951
0.0044622719287872314,0.04448987916111946,1.0796730518341064
-0.16066257655620575,0.19610348343849182,0.6629701852798462
-0.03086225688457489,0.08722071349620819,0.09945577383041382
-0.035189177840948105,0.09645293653011322,-0.11210918426513672
-0.08919766545295715,0.07678868621587753,0.07545751333236694
0.05055180937051773,-0.06040045619010925,-0.05004322528839111
0.12325005233287811,-0.15710538625717163,0.01137763261795044
0.09001101553440094,-0.11120077222585678,0.0011746883392333984
-0.04612526297569275,0.041611552238464355,-0.005124688148498535
-0.040520261973142624,0.07585564255714417,-0.007279813289642334
-0.028104489669203758,0.038868311792612076,-0.0015531182289123535
0.08054907619953156,-0.10095097124576569,0.0062656402587890625
0.00993252545595169,0.012226803228259087,0.001735389232635498
-0.03514980897307396,0.01326814480125904,0.0007579922676086426
0.013486810028553009,0.010764524340629578,-0.003481745719909668
0.002498502843081951,-0.008006446063518524,0.0015407204627990723
-0.017457975074648857,0.02097804844379425,-0.0020775794982910156
0.014449029229581356,-0.007600968703627586,-0.001192331314086914
-0.013371587730944157,0.009122777730226517,-0.002855062484741211
-0.008010956458747387,0.016904564574360847,-0.0007352232933044434
0.015644405037164688,-0.014591623097658157,-0.0020146965980529785
-0.012781241908669472,0.01928187534213066,-0.0022749900817871094
